id,date,store_nbr,family,sales,onpromotion
4454,2015-03-15,4,AUTOMOTIVE,107.432,0
4455,2015-03-16,4,AUTOMOTIVE,-138.106,0
4456,2015-03-17,4,AUTOMOTIVE,123.276,0
4457,2015-03-18,4,AUTOMOTIVE,119.444,0
4458,2015-03-19,4,AUTOMOTIVE,98.287,0
4459,2015-03-20,4,AUTOMOTIVE,79.944,0
4460,2015-03-21,4,AUTOMOTIVE,73.118,0
4461,2015-03-22,4,AUTOMOTIVE,108.249,0
4462,2015-03-23,4,AUTOMOTIVE,166.423,1
4463,2015-03-24,4,AUTOMOTIVE,149.629,0
4464,2015-03-25,4,AUTOMOTIVE,130.598,0
4465,2015-03-26,4,AUTOMOTIVE,77.901,0
4466,2015-03-27,4,AUTOMOTIVE,60.223,0
4467,2015-03-28,4,AUTOMOTIVE,90.364,0
4468,2015-03-29,4,AUTOMOTIVE,104.876,0
4469,2015-03-30,4,AUTOMOTIVE,125.646,0
4470,2015-03-31,4,AUTOMOTIVE,174.614,1
4471,2015-04-01,4,AUTOMOTIVE,113.953,0
4472,2015-04-02,4,AUTOMOTIVE,91.691,0
4473,2015-04-03,4,AUTOMOTIVE,61.36,0
4474,2015-04-04,4,AUTOMOTIVE,78.53,0
4475,2015-04-05,4,AUTOMOTIVE,113.132,0
4476,2015-04-06,4,AUTOMOTIVE,133.362,0
4477,2015-04-07,4,AUTOMOTIVE,138.02,0
4478,2015-04-08,4,AUTOMOTIVE,101.724,0
4479,2015-04-09,4,AUTOMOTIVE,84.381,0
4480,2015-04-10,4,AUTOMOTIVE,67.217,0
4481,2015-04-11,4,AUTOMOTIVE,78.042,0
4482,2015-04-12,4,AUTOMOTIVE,99.149,0
4483,2015-04-13,4,AUTOMOTIVE,128.821,0
4484,2015-04-14,4,AUTOMOTIVE,138.876,0
4485,2015-04-15,4,AUTOMOTIVE,111.475,0
4486,2015-04-16,4,AUTOMOTIVE,87.52,0
4487,2015-04-17,4,AUTOMOTIVE,67.377,0
4488,2015-04-18,4,AUTOMOTIVE,62.356,0
4489,2015-04-19,4,AUTOMOTIVE,122.639,1
4490,2015-04-20,4,AUTOMOTIVE,NA,0
4491,2015-04-21,4,AUTOMOTIVE,134.069,0
4492,2015-04-22,4,AUTOMOTIVE,106.517,0
4493,2015-04-23,4,AUTOMOTIVE,113.639,1
4494,2015-04-24,4,AUTOMOTIVE,92.849,1
4495,2015-04-25,4,AUTOMOTIVE,72.07,0
4496,2015-04-26,4,AUTOMOTIVE,91.37,0
4497,2015-04-27,4,AUTOMOTIVE,133.045,0
4498,2015-04-28,4,AUTOMOTIVE,139.631,0
4499,2015-04-29,4,AUTOMOTIVE,107.674,0
4500,2015-04-30,4,AUTOMOTIVE,83.884,0
4501,2015-05-01,4,AUTOMOTIVE,68.943,0
4502,2015-05-02,4,AUTOMOTIVE,62.641,0
4503,2015-05-03,4,AUTOMOTIVE,99.753,0
4504,2015-05-04,4,AUTOMOTIVE,113.985,0
4505,2015-05-05,4,AUTOMOTIVE,133.206,0
4506,2015-05-06,4,AUTOMOTIVE,112.713,0
4507,2015-05-07,4,AUTOMOTIVE,85.209,0
4508,2015-05-08,4,AUTOMOTIVE,71.637,0
4509,2015-05-09,4,AUTOMOTIVE,69.6,0
4510,2015-05-10,4,AUTOMOTIVE,114.361,0
4511,2015-05-11,4,AUTOMOTIVE,120.571,0
4512,2015-05-12,4,AUTOMOTIVE,139.637,0
4513,2015-05-13,4,AUTOMOTIVE,115.428,0
4514,2015-05-14,4,AUTOMOTIVE,87.992,0
4515,2015-05-15,4,AUTOMOTIVE,78.639,0
4516,2015-05-16,4,AUTOMOTIVE,63.024,0
4517,2015-05-17,4,AUTOMOTIVE,106.733,0
4518,2015-05-18,4,AUTOMOTIVE,114.42,0
4519,2015-05-19,4,AUTOMOTIVE,167.706,1
4520,2015-05-20,4,AUTOMOTIVE,100.433,0
4521,2015-05-21,4,AUTOMOTIVE,75.936,0
4522,2015-05-22,4,AUTOMOTIVE,58.979,0
4523,2015-05-23,4,AUTOMOTIVE,53.761,0
4524,2015-05-24,4,AUTOMOTIVE,94.114,0
4525,2015-05-25,4,AUTOMOTIVE,112.458,0
4526,2015-05-26,4,AUTOMOTIVE,96.907,0
4527,2015-05-27,4,AUTOMOTIVE,109.836,0
4528,2015-05-28,4,AUTOMOTIVE,87.121,0
4529,2015-05-29,4,AUTOMOTIVE,53.637,0
4530,2015-05-30,4,AUTOMOTIVE,64.595,0
4531,2015-05-31,4,AUTOMOTIVE,97.086,0
4532,2015-06-01,4,AUTOMOTIVE,119.307,0
4533,2015-06-02,4,AUTOMOTIVE,124.338,0
4534,2015-06-03,4,AUTOMOTIVE,119.489,0
4535,2015-06-04,4,AUTOMOTIVE,91.589,0
4536,2015-06-05,4,AUTOMOTIVE,60.778,0
4537,2015-06-06,4,AUTOMOTIVE,73.345,0
4538,2015-06-07,4,AUTOMOTIVE,91.899,0
4539,2015-06-08,4,AUTOMOTIVE,120.742,0
4540,2015-06-09,4,AUTOMOTIVE,120.426,0
4541,2015-06-10,4,AUTOMOTIVE,126.998,1
4542,2015-06-11,4,AUTOMOTIVE,111.157,1
4543,2015-06-12,4,AUTOMOTIVE,71.292,0
4544,2015-06-13,4,AUTOMOTIVE,71.709,0
4545,2015-06-14,4,AUTOMOTIVE,74.23,0
4546,2015-06-15,4,AUTOMOTIVE,112.826,0
4547,2015-06-16,4,AUTOMOTIVE,113.12,0
4548,2015-06-17,4,AUTOMOTIVE,110.835,0
4549,2015-06-18,4,AUTOMOTIVE,82.238,0
4550,2015-06-19,4,AUTOMOTIVE,54.947,0
4551,2015-06-20,4,AUTOMOTIVE,74.507,0
4552,2015-06-21,4,AUTOMOTIVE,97.718,0
4553,2015-06-22,4,AUTOMOTIVE,107.683,0
4554,2015-06-23,4,AUTOMOTIVE,120.481,0
4555,2015-06-24,4,AUTOMOTIVE,103.042,0
4556,2015-06-25,4,AUTOMOTIVE,71.855,0
4557,2015-06-26,4,AUTOMOTIVE,53.074,0
4558,2015-06-27,4,AUTOMOTIVE,67.933,0
4559,2015-06-28,4,AUTOMOTIVE,99.398,0
4560,2015-06-29,4,AUTOMOTIVE,115.638,0
4561,2015-06-30,4,AUTOMOTIVE,125.68,0
4562,2015-07-01,4,AUTOMOTIVE,93.788,0
4563,2015-07-02,4,AUTOMOTIVE,66.749,0
4564,2015-07-03,4,AUTOMOTIVE,60.992,0
4565,2015-07-04,4,AUTOMOTIVE,56.104,0
4566,2015-07-05,4,AUTOMOTIVE,88.301,0
4567,2015-07-06,4,AUTOMOTIVE,101.855,0
4568,2015-07-07,4,AUTOMOTIVE,112.795,0
4569,2015-07-08,4,AUTOMOTIVE,90.299,0
4570,2015-07-09,4,AUTOMOTIVE,71.396,0
4571,2015-07-10,4,AUTOMOTIVE,51.647,0
4572,2015-07-11,4,AUTOMOTIVE,70.717,0
4573,2015-07-12,4,AUTOMOTIVE,88.414,0
4574,2015-07-13,4,AUTOMOTIVE,108.105,0
4575,2015-07-14,4,AUTOMOTIVE,106.802,0
4576,2015-07-15,4,AUTOMOTIVE,101.06,0
4577,2015-07-16,4,AUTOMOTIVE,74.361,0
4578,2015-07-17,4,AUTOMOTIVE,50.319,0
4579,2015-07-18,4,AUTOMOTIVE,72.187,0
4580,2015-07-19,4,AUTOMOTIVE,87.819,0
4581,2015-07-20,4,AUTOMOTIVE,113.728,0
4582,2015-07-21,4,AUTOMOTIVE,106.275,0
4583,2015-07-22,4,AUTOMOTIVE,102.689,0
4584,2015-07-23,4,AUTOMOTIVE,69.26,0
4585,2015-07-24,4,AUTOMOTIVE,51.974,0
4586,2015-07-25,4,AUTOMOTIVE,52.366,0
4587,2015-07-26,4,AUTOMOTIVE,63.616,0
4588,2015-07-27,4,AUTOMOTIVE,96.106,0
4589,2015-07-28,4,AUTOMOTIVE,106.718,0
4590,2015-07-29,4,AUTOMOTIVE,101.818,0
4591,2015-07-30,4,AUTOMOTIVE,70.935,0
4592,2015-07-31,4,AUTOMOTIVE,53.969,0
4593,2015-08-01,4,AUTOMOTIVE,59.058,0
4594,2015-08-02,4,AUTOMOTIVE,82.043,0
4595,2015-08-03,4,AUTOMOTIVE,102.393,0
4596,2015-08-04,4,AUTOMOTIVE,99.025,0
4597,2015-08-05,4,AUTOMOTIVE,101.969,0
4598,2015-08-06,4,AUTOMOTIVE,64.27,0
4599,2015-08-07,4,AUTOMOTIVE,77.14,1
4600,2015-08-08,4,AUTOMOTIVE,46.727,0
4601,2015-08-09,4,AUTOMOTIVE,73.605,0
4602,2015-08-10,4,AUTOMOTIVE,115.221,1
4603,2015-08-11,4,AUTOMOTIVE,104.46,0
4604,2015-08-12,4,AUTOMOTIVE,88.997,0
4605,2015-08-13,4,AUTOMOTIVE,70.432,0
4606,2015-08-14,4,AUTOMOTIVE,55.772,0
4607,2015-08-15,4,AUTOMOTIVE,56.774,0
4608,2015-08-16,4,AUTOMOTIVE,88.883,0
4609,2015-08-17,4,AUTOMOTIVE,103.113,0
4610,2015-08-18,4,AUTOMOTIVE,93.695,0
4611,2015-08-19,4,AUTOMOTIVE,89.322,0
4612,2015-08-20,4,AUTOMOTIVE,71.689,0
4613,2015-08-21,4,AUTOMOTIVE,46.994,0
4614,2015-08-22,4,AUTOMOTIVE,45.95,0
4615,2015-08-23,4,AUTOMOTIVE,86.598,0
4616,2015-08-24,4,AUTOMOTIVE,93.481,0
4617,2015-08-25,4,AUTOMOTIVE,121.91,1
4618,2015-08-26,4,AUTOMOTIVE,85.692,0
4619,2015-08-27,4,AUTOMOTIVE,77.144,1
4620,2015-08-28,4,AUTOMOTIVE,55.37,0
4621,2015-08-29,4,AUTOMOTIVE,57.969,0
4622,2015-08-30,4,AUTOMOTIVE,84.754,0
4623,2015-08-31,4,AUTOMOTIVE,93.975,0
4624,2015-09-01,4,AUTOMOTIVE,100.924,0
4625,2015-09-02,4,AUTOMOTIVE,81.223,0
4626,2015-09-03,4,AUTOMOTIVE,68.056,0
4627,2015-09-04,4,AUTOMOTIVE,51.556,1
4628,2015-09-05,4,AUTOMOTIVE,53.645,0
4629,2015-09-06,4,AUTOMOTIVE,77.037,0
4630,2015-09-07,4,AUTOMOTIVE,99.765,0
4631,2015-09-08,4,AUTOMOTIVE,93.647,0
4632,2015-09-09,4,AUTOMOTIVE,82,0
4633,2015-09-10,4,AUTOMOTIVE,58.268,0
4634,2015-09-11,4,AUTOMOTIVE,54.058,0
4635,2015-09-12,4,AUTOMOTIVE,59.628,0
4636,2015-09-13,4,AUTOMOTIVE,70.501,0
4637,2015-09-14,4,AUTOMOTIVE,88.305,0
4638,2015-09-15,4,AUTOMOTIVE,95.894,0
4639,2015-09-16,4,AUTOMOTIVE,70.968,0
4640,2015-09-17,4,AUTOMOTIVE,49.283,0
4641,2015-09-18,4,AUTOMOTIVE,37.679,0
4642,2015-09-19,4,AUTOMOTIVE,61.794,0
4643,2015-09-20,4,AUTOMOTIVE,79.367,0
4644,2015-09-21,4,AUTOMOTIVE,85.658,0
4645,2015-09-22,4,AUTOMOTIVE,103.07,0
4646,2015-09-23,4,AUTOMOTIVE,81.878,0
4647,2015-09-24,4,AUTOMOTIVE,65.147,0
4648,2015-09-25,4,AUTOMOTIVE,57.82,0
4649,2015-09-26,4,AUTOMOTIVE,54.756,0
4650,2015-09-27,4,AUTOMOTIVE,79.37,0
4651,2015-09-28,4,AUTOMOTIVE,99.205,0
4652,2015-09-29,4,AUTOMOTIVE,108.026,0
4653,2015-09-30,4,AUTOMOTIVE,91.854,0
4654,2015-10-01,4,AUTOMOTIVE,70.404,0
4655,2015-10-02,4,AUTOMOTIVE,43.799,0
4656,2015-10-03,4,AUTOMOTIVE,51.199,0
4657,2015-10-04,4,AUTOMOTIVE,78.771,0
4658,2015-10-05,4,AUTOMOTIVE,91.887,0
4659,2015-10-06,4,AUTOMOTIVE,104.758,0
4660,2015-10-07,4,AUTOMOTIVE,82.482,0
4661,2015-10-08,4,AUTOMOTIVE,67.69,0
4662,2015-10-09,4,AUTOMOTIVE,34.789,0
4663,2015-10-10,4,AUTOMOTIVE,50.005,0
4664,2015-10-11,4,AUTOMOTIVE,75.615,0
4665,2015-10-12,4,AUTOMOTIVE,112.486,0
4666,2015-10-13,4,AUTOMOTIVE,94.25,0
4667,2015-10-14,4,AUTOMOTIVE,89.627,0
4668,2015-10-15,4,AUTOMOTIVE,89.065,1
4669,2015-10-16,4,AUTOMOTIVE,42.57,0
4670,2015-10-17,4,AUTOMOTIVE,41.225,0
4671,2015-10-18,4,AUTOMOTIVE,70.381,0
4672,2015-10-19,4,AUTOMOTIVE,99.157,0
4673,2015-10-20,4,AUTOMOTIVE,92.4,0
4674,2015-10-21,4,AUTOMOTIVE,101.743,1
4675,2015-10-22,4,AUTOMOTIVE,69.189,0
4676,2015-10-23,4,AUTOMOTIVE,49.239,0
4677,2015-10-24,4,AUTOMOTIVE,64.543,0
4678,2015-10-25,4,AUTOMOTIVE,60.3,0
4679,2015-10-26,4,AUTOMOTIVE,96.635,0
4680,2015-10-27,4,AUTOMOTIVE,101.462,0
4681,2015-10-28,4,AUTOMOTIVE,93.13,0
4682,2015-10-29,4,AUTOMOTIVE,74.988,0
4683,2015-10-30,4,AUTOMOTIVE,69.169,1
4684,2015-10-31,4,AUTOMOTIVE,50.709,0
4685,2015-11-01,4,AUTOMOTIVE,79.448,0
4686,2015-11-02,4,AUTOMOTIVE,114.143,0
4687,2015-11-03,4,AUTOMOTIVE,99.293,0
4688,2015-11-04,4,AUTOMOTIVE,83.415,0
4689,2015-11-05,4,AUTOMOTIVE,69.439,0
4690,2015-11-06,4,AUTOMOTIVE,70.652,0
4691,2015-11-07,4,AUTOMOTIVE,41.189,0
4692,2015-11-08,4,AUTOMOTIVE,68.334,0
4693,2015-11-09,4,AUTOMOTIVE,96.543,0
4694,2015-11-10,4,AUTOMOTIVE,98.581,0
4695,2015-11-11,4,AUTOMOTIVE,100.154,0
4696,2015-11-12,4,AUTOMOTIVE,80.354,1
4697,2015-11-13,4,AUTOMOTIVE,66.188,0
4698,2015-11-14,4,AUTOMOTIVE,46.989,0
4699,2015-11-15,4,AUTOMOTIVE,79.076,0
4700,2015-11-16,4,AUTOMOTIVE,100.802,0
4701,2015-11-17,4,AUTOMOTIVE,117.554,0
4702,2015-11-18,4,AUTOMOTIVE,85.023,0
4703,2015-11-19,4,AUTOMOTIVE,65.492,0
4704,2015-11-20,4,AUTOMOTIVE,57.603,0
4705,2015-11-21,4,AUTOMOTIVE,54.946,0
4706,2015-11-22,4,AUTOMOTIVE,89.513,0
4707,2015-11-23,4,AUTOMOTIVE,107.214,0
4708,2015-11-24,4,AUTOMOTIVE,141.769,1
4709,2015-11-25,4,AUTOMOTIVE,95.526,0
4710,2015-11-26,4,AUTOMOTIVE,76.919,0
4711,2015-11-27,4,AUTOMOTIVE,70.369,0
4712,2015-11-28,4,AUTOMOTIVE,61.775,0
4713,2015-11-29,4,AUTOMOTIVE,80.511,0
4714,2015-11-30,4,AUTOMOTIVE,106.872,0
4715,2015-12-01,4,AUTOMOTIVE,114.864,0
4716,2015-12-02,4,AUTOMOTIVE,97.256,0
4717,2015-12-03,4,AUTOMOTIVE,87.189,0
4718,2015-12-04,4,AUTOMOTIVE,57.522,0
4719,2015-12-05,4,AUTOMOTIVE,63.329,0
4720,2015-12-06,4,AUTOMOTIVE,101.773,0
4721,2015-12-07,4,AUTOMOTIVE,108.37,0
4722,2015-12-08,4,AUTOMOTIVE,117.676,0
4723,2015-12-09,4,AUTOMOTIVE,108.015,0
4724,2015-12-10,4,AUTOMOTIVE,74.664,0
4725,2015-12-11,4,AUTOMOTIVE,55.93,0
4726,2015-12-12,4,AUTOMOTIVE,60.136,0
4727,2015-12-13,4,AUTOMOTIVE,81.867,0
4728,2015-12-14,4,AUTOMOTIVE,121.158,0
4729,2015-12-15,4,AUTOMOTIVE,109.776,0
4730,2015-12-16,4,AUTOMOTIVE,103.765,0
4731,2015-12-17,4,AUTOMOTIVE,73.401,0
4732,2015-12-18,4,AUTOMOTIVE,47.577,0
4733,2015-12-19,4,AUTOMOTIVE,64.294,0
4734,2015-12-20,4,AUTOMOTIVE,98.818,0
4735,2015-12-21,4,AUTOMOTIVE,119.004,0
4736,2015-12-22,4,AUTOMOTIVE,-117.128,0
4737,2015-12-23,4,AUTOMOTIVE,136.915,1
4738,2015-12-24,4,AUTOMOTIVE,81.272,0
4739,2015-12-25,4,AUTOMOTIVE,61.649,0
4740,2015-12-26,4,AUTOMOTIVE,69.745,0
4741,2015-12-27,4,AUTOMOTIVE,88.652,0
4742,2015-12-28,4,AUTOMOTIVE,113.279,0
4743,2015-12-29,4,AUTOMOTIVE,110.657,0
4744,2015-12-30,4,AUTOMOTIVE,101.964,0
4745,2015-12-31,4,AUTOMOTIVE,81.397,0
4746,2015-01-01,4,BABY CARE,50.159,0
4747,2015-01-02,4,BABY CARE,42.319,0
4748,2015-01-03,4,BABY CARE,39.42,0
4749,2015-01-04,4,BABY CARE,63.617,0
4750,2015-01-05,4,BABY CARE,79.823,0
4751,2015-01-06,4,BABY CARE,78.1,0
4752,2015-01-07,4,BABY CARE,78.682,0
4753,2015-01-08,4,BABY CARE,52.455,0
4754,2015-01-09,4,BABY CARE,49.106,0
4755,2015-01-10,4,BABY CARE,43.878,0
4756,2015-01-11,4,BABY CARE,61.454,0
4757,2015-01-12,4,BABY CARE,84.357,0
4758,2015-01-13,4,BABY CARE,84.627,0
4759,2015-01-14,4,BABY CARE,75.255,0
4760,2015-01-15,4,BABY CARE,53.109,0
4761,2015-01-16,4,BABY CARE,44.304,0
4762,2015-01-17,4,BABY CARE,48.479,0
4763,2015-01-18,4,BABY CARE,58.819,0
4764,2015-01-19,4,BABY CARE,92.566,0
4765,2015-01-20,4,BABY CARE,91.579,0
4766,2015-01-21,4,BABY CARE,63.844,0
4767,2015-01-22,4,BABY CARE,63.694,0
4768,2015-01-23,4,BABY CARE,43.276,0
4769,2015-01-24,4,BABY CARE,47.974,0
4770,2015-01-25,4,BABY CARE,65.425,0
4771,2015-01-26,4,BABY CARE,80.801,0
4772,2015-01-27,4,BABY CARE,90.598,0
4773,2015-01-28,4,BABY CARE,68.152,0
4774,2015-01-29,4,BABY CARE,68.217,1
4775,2015-01-30,4,BABY CARE,51.914,0
4776,2015-01-31,4,BABY CARE,47.557,0
4777,2015-02-01,4,BABY CARE,72.853,0
4778,2015-02-02,4,BABY CARE,89.13,0
4779,2015-02-03,4,BABY CARE,76.775,0
4780,2015-02-04,4,BABY CARE,81.666,0
4781,2015-02-05,4,BABY CARE,62.794,0
4782,2015-02-06,4,BABY CARE,44.924,0
4783,2015-02-07,4,BABY CARE,45.635,0
4784,2015-02-08,4,BABY CARE,64.479,0
4785,2015-02-09,4,BABY CARE,80.94,0
4786,2015-02-10,4,BABY CARE,101.759,0
4787,2015-02-11,4,BABY CARE,98.711,1
4788,2015-02-12,4,BABY CARE,60.08,0
4789,2015-02-13,4,BABY CARE,38.643,0
4790,2015-02-14,4,BABY CARE,45.659,0
4791,2015-02-15,4,BABY CARE,77.379,0
4792,2015-02-16,4,BABY CARE,80.632,0
4793,2015-02-17,4,BABY CARE,84.847,0
4794,2015-02-18,4,BABY CARE,83.985,0
4795,2015-02-19,4,BABY CARE,67.534,0
4796,2015-02-20,4,BABY CARE,41.314,0
4797,2015-02-21,4,BABY CARE,55.199,0
4798,2015-02-22,4,BABY CARE,70.309,0
4799,2015-02-23,4,BABY CARE,85.16,0
4800,2015-02-24,4,BABY CARE,95.665,0
4801,2015-02-25,4,BABY CARE,76.361,0
4802,2015-02-26,4,BABY CARE,58.326,0
4803,2015-02-27,4,BABY CARE,52.168,0
4804,2015-02-28,4,BABY CARE,50.451,0
4805,2015-03-01,4,BABY CARE,67.385,0
4806,2015-03-02,4,BABY CARE,95.972,0
4807,2015-03-03,4,BABY CARE,127.608,1
4808,2015-03-04,4,BABY CARE,77.559,0
4809,2015-03-05,4,BABY CARE,58.254,0
4810,2015-03-06,4,BABY CARE,51.764,0
4811,2015-03-07,4,BABY CARE,46.434,0
4812,2015-03-08,4,BABY CARE,69.196,0
4813,2015-03-09,4,BABY CARE,94.372,0
4814,2015-03-10,4,BABY CARE,93.631,0
4815,2015-03-11,4,BABY CARE,84.257,0
4816,2015-03-12,4,BABY CARE,55.448,0
4817,2015-03-13,4,BABY CARE,44.929,0
4818,2015-03-14,4,BABY CARE,59.371,0
4819,2015-03-15,4,BABY CARE,67.348,0
4820,2015-03-16,4,BABY CARE,95.836,0
4821,2015-03-17,4,BABY CARE,98.983,0
4822,2015-03-18,4,BABY CARE,81.062,0
4823,2015-03-19,4,BABY CARE,69.273,0
4824,2015-03-20,4,BABY CARE,49.068,0
4825,2015-03-21,4,BABY CARE,52.657,0
4826,2015-03-22,4,BABY CARE,72.743,0
4827,2015-03-23,4,BABY CARE,99.238,0
4828,2015-03-24,4,BABY CARE,104.849,0
4829,2015-03-25,4,BABY CARE,88.893,0
4830,2015-03-26,4,BABY CARE,67.994,0
4831,2015-03-27,4,BABY CARE,50.014,0
4832,2015-03-28,4,BABY CARE,65.54,0
4833,2015-03-29,4,BABY CARE,97.699,1
4834,2015-03-30,4,BABY CARE,94.993,0
4835,2015-03-31,4,BABY CARE,106.373,0
4836,2015-04-01,4,BABY CARE,92.904,0
4837,2015-04-02,4,BABY CARE,65.188,0
4838,2015-04-03,4,BABY CARE,50.368,0
4839,2015-04-04,4,BABY CARE,61.463,0
4840,2015-04-05,4,BABY CARE,70.47,0
4841,2015-04-06,4,BABY CARE,97.786,0
4842,2015-04-07,4,BABY CARE,117.321,0
4843,2015-04-08,4,BABY CARE,105.058,0
4844,2015-04-09,4,BABY CARE,69.788,0
4845,2015-04-10,4,BABY CARE,58.778,0
4846,2015-04-11,4,BABY CARE,47.956,0
4847,2015-04-12,4,BABY CARE,78.189,0
4848,2015-04-13,4,BABY CARE,96.255,0
4849,2015-04-14,4,BABY CARE,96.881,0
4850,2015-04-15,4,BABY CARE,96.591,0
4851,2015-04-16,4,BABY CARE,65.047,0
4852,2015-04-17,4,BABY CARE,44.543,0
4853,2015-04-18,4,BABY CARE,56.826,0
4854,2015-04-19,4,BABY CARE,84.563,0
4855,2015-04-20,4,BABY CARE,98.981,0
4856,2015-04-21,4,BABY CARE,106.003,0
4857,2015-04-22,4,BABY CARE,94.56,0
4858,2015-04-23,4,BABY CARE,66.532,0
4859,2015-04-24,4,BABY CARE,59.539,1
4860,2015-04-25,4,BABY CARE,63.244,0
4861,2015-04-26,4,BABY CARE,84.488,0
4862,2015-04-27,4,BABY CARE,132.456,1
4863,2015-04-28,4,BABY CARE,103.888,0
4864,2015-04-29,4,BABY CARE,84.669,0
4865,2015-04-30,4,BABY CARE,65.175,0
4866,2015-05-01,4,BABY CARE,55.866,0
4867,2015-05-02,4,BABY CARE,72.539,1
4868,2015-05-03,4,BABY CARE,76.82,0
4869,2015-05-04,4,BABY CARE,99.546,0
4870,2015-05-05,4,BABY CARE,97.454,0
4871,2015-05-06,4,BABY CARE,83.323,0
4872,2015-05-07,4,BABY CARE,67.669,0
4873,2015-05-08,4,BABY CARE,59.277,0
4874,2015-05-09,4,BABY CARE,54.892,0
4875,2015-05-10,4,BABY CARE,69.06,0
4876,2015-05-11,4,BABY CARE,92.543,0
4877,2015-05-12,4,BABY CARE,92.558,0
4878,2015-05-13,4,BABY CARE,91.406,0
4879,2015-05-14,4,BABY CARE,69.884,0
4880,2015-05-15,4,BABY CARE,53.436,0
4881,2015-05-16,4,BABY CARE,47.373,0
4882,2015-05-17,4,BABY CARE,82.059,0
4883,2015-05-18,4,BABY CARE,95.729,0
4884,2015-05-19,4,BABY CARE,108.262,0
4885,2015-05-20,4,BABY CARE,78.117,0
4886,2015-05-21,4,BABY CARE,62.251,0
4887,2015-05-22,4,BABY CARE,45.233,0
4888,2015-05-23,4,BABY CARE,42.271,0
4889,2015-05-24,4,BABY CARE,77.793,0
4890,2015-05-25,4,BABY CARE,91.435,0
4891,2015-05-26,4,BABY CARE,103.074,0
4892,2015-05-27,4,BABY CARE,98.841,0
4893,2015-05-28,4,BABY CARE,65.465,0
4894,2015-05-29,4,BABY CARE,50.087,0
4895,2015-05-30,4,BABY CARE,48.521,0
4896,2015-05-31,4,BABY CARE,72.73,0
4897,2015-06-01,4,BABY CARE,100.276,0
4898,2015-06-02,4,BABY CARE,98.304,0
4899,2015-06-03,4,BABY CARE,79.867,0
4900,2015-06-04,4,BABY CARE,55.773,0
4901,2015-06-05,4,BABY CARE,38.707,0
4902,2015-06-06,4,BABY CARE,48.382,0
4903,2015-06-07,4,BABY CARE,68.246,0
4904,2015-06-08,4,BABY CARE,117.531,1
4905,2015-06-09,4,BABY CARE,91.048,0
4906,2015-06-10,4,BABY CARE,84.295,0
4907,2015-06-11,4,BABY CARE,52.078,0
4908,2015-06-12,4,BABY CARE,45.346,0
4909,2015-06-13,4,BABY CARE,65.876,1
4910,2015-06-14,4,BABY CARE,76.774,0
4911,2015-06-15,4,BABY CARE,96.19,0
4912,2015-06-16,4,BABY CARE,93.228,0
4913,2015-06-17,4,BABY CARE,81.637,0
4914,2015-06-18,4,BABY CARE,57.678,0
4915,2015-06-19,4,BABY CARE,44.883,0
4916,2015-06-20,4,BABY CARE,44.322,0
4917,2015-06-21,4,BABY CARE,70.925,0
4918,2015-06-22,4,BABY CARE,91.555,0
4919,2015-06-23,4,BABY CARE,95.401,0
4920,2015-06-24,4,BABY CARE,87.684,0
4921,2015-06-25,4,BABY CARE,61.471,0
4922,2015-06-26,4,BABY CARE,51.007,0
4923,2015-06-27,4,BABY CARE,47.147,0
4924,2015-06-28,4,BABY CARE,68.178,0
4925,2015-06-29,4,BABY CARE,86.371,0
4926,2015-06-30,4,BABY CARE,90.846,0
4927,2015-07-01,4,BABY CARE,81.451,0
4928,2015-07-02,4,BABY CARE,48.167,0
4929,2015-07-03,4,BABY CARE,55.397,1
4930,2015-07-04,4,BABY CARE,50.289,0
4931,2015-07-05,4,BABY CARE,77.272,0
4932,2015-07-06,4,BABY CARE,92.857,0
4933,2015-07-07,4,BABY CARE,93.86,0
4934,2015-07-08,4,BABY CARE,79.851,0
4935,2015-07-09,4,BABY CARE,55.582,0
4936,2015-07-10,4,BABY CARE,39.078,0
4937,2015-07-11,4,BABY CARE,40.995,0
4938,2015-07-12,4,BABY CARE,59.38,0
4939,2015-07-13,4,BABY CARE,85.108,0
4940,2015-07-14,4,BABY CARE,98.161,0
4941,2015-07-15,4,BABY CARE,66.025,0
4942,2015-07-16,4,BABY CARE,64.44,0
4943,2015-07-17,4,BABY CARE,47.791,0
4944,2015-07-18,4,BABY CARE,56.061,0
4945,2015-07-19,4,BABY CARE,63.9,0
4946,2015-07-20,4,BABY CARE,89.307,0
4947,2015-07-21,4,BABY CARE,98.516,0
4948,2015-07-22,4,BABY CARE,73.246,0
4949,2015-07-23,4,BABY CARE,50.005,0
4950,2015-07-24,4,BABY CARE,46.99,0
4951,2015-07-25,4,BABY CARE,35.317,0
4952,2015-07-26,4,BABY CARE,50.289,0
4953,2015-07-27,4,BABY CARE,71.829,0
4954,2015-07-28,4,BABY CARE,94.613,0
4955,2015-07-29,4,BABY CARE,89.439,1
4956,2015-07-30,4,BABY CARE,47.532,0
4957,2015-07-31,4,BABY CARE,44.732,0
4958,2015-08-01,4,BABY CARE,53.151,0
4959,2015-08-02,4,BABY CARE,66.435,0
4960,2015-08-03,4,BABY CARE,93.284,0
4961,2015-08-04,4,BABY CARE,85.577,0
4962,2015-08-05,4,BABY CARE,63.481,0
4963,2015-08-06,4,BABY CARE,52.694,0
4964,2015-08-07,4,BABY CARE,53.306,1
4965,2015-08-08,4,BABY CARE,54.136,0
